Marital_status,Course,Course_Name,Daytime_evening_attendance        ,Previous_qualification,Nationality,Mother_qualification,Father_qualification,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Unemployment_rate,Inflation_rate,Target 
1,9070,Communication Design,1,39,1,1,1,1,1,1,22,12.4,0.5,Graduate
1,9500,Nursing,1,1,1,1,1,1,1,1,18,11.1,0.6,Dropout
1,9130,Equinculture,1,39,1,1,19,1,1,0,20,13.9,-0.3,Enrolled
1,171,Animation and Multimedia Design,1,1,1,19,19,1,1,0,20,10.8,1.4,Dropout
4,9670,Advertising and Marketing Management,1,19,1,37,37,1,1,1,29,11.1,0.6,Dropout
1,9670,Advertising and Marketing Management,1,1,1,11,11,1,1,0,29,7.6,2.6,Dropout
1,9773,Journalism and Communication,1,1,1,1,1,1,1,0,23,9.4,-0.8,Enrolled
1,171,Animation and Multimedia Design,1,1,1,3,12,1,1,0,19,10.8,1.4,Dropout
1,9119,Informatics Engineering,1,1,1,38,38,1,1,0,18,7.6,2.6,Dropout
2,9254,Tourism,1,1,1,2,2,1,1,0,22,7.6,2.6,Dropout
1,9991,Management (evening attendance),0,1,1,37,37,1,1,0,34,10.8,1.4,Dropout
1,9991,Management (evening attendance),0,4,1,3,3,1,1,0,26,13.9,-0.3,Graduate
1,171,Animation and Multimedia Design,1,1,1,37,37,1,1,0,24,11.1,0.6,Dropout
1,9670,Advertising and Marketing Management,1,1,1,1,1,1,1,1,17,11.1,0.6,Graduate
1,9670,Advertising and Marketing Management,1,1,1,3,3,1,1,0,21,9.4,-0.8,Enrolled
2,9991,Management (evening attendance),0,1,1,1,4,1,1,0,34,12.7,3.7,Enrolled
1,9003,Agronomy,1,39,1,19,38,1,1,0,19,12.4,0.5,Graduate
2,9003,Agronomy,1,1,1,1,3,0,1,0,49,8.9,1.4,Dropout
1,9500,Nursing,1,1,1,2,4,1,1,0,23,13.9,-0.3,Dropout
1,9119,Informatics Engineering,1,1,1,1,19,1,1,0,18,12.4,0.5,Dropout
1,9500,Nursing,1,1,1,12,1,1,1,0,20,13.9,-0.3,Enrolled
1,9670,Advertising and Marketing Management,1,1,1,3,1,1,1,0,19,8.9,1.4,Graduate
1,9003,Agronomy,1,39,1,3,1,1,1,0,24,16.2,0.3,Enrolled
1,9147,Management,1,1,1,1,38,1,1,0,18,8.9,1.4,Graduate
2,9254,Tourism,1,19,1,34,34,0,1,0,45,9.4,-0.8,Dropout
1,9991,Management (evening attendance),0,1,1,34,34,1,1,0,30,7.6,2.6,Dropout
1,9991,Management (evening attendance),0,39,1,1,4,1,1,0,28,8.9,1.4,Dropout
1,9991,Management (evening attendance),0,1,1,37,37,1,1,0,40,12.7,3.7,Dropout
1,9147,Management,1,19,1,38,19,0,1,0,32,10.8,1.4,Dropout
1,9254,Tourism,1,1,1,19,37,1,1,0,19,7.6,2.6,Dropout
1,9070,Communication Design,1,1,1,1,19,1,1,0,20,16.2,0.3,Graduate
1,9119,Informatics Engineering,1,1,1,1,3,1,1,0,18,9.4,-0.8,Dropout
1,9670,Advertising and Marketing Management,1,1,1,38,37,0,1,0,20,10.8,1.4,Dropout
1,9991,Management (evening attendance),0,1,1,37,38,1,1,0,39,15.5,2.8,Enrolled
1,9085,Veterinary Nursing,1,1,1,19,38,0,1,0,19,11.1,0.6,Enrolled
1,9991,Management (evening attendance),0,12,1,37,37,1,1,0,38,7.6,2.6,Enrolled
1,9500,Nursing,1,1,1,19,37,1,1,1,18,7.6,2.6,Graduate
1,9500,Nursing,1,1,1,19,38,1,1,1,18,13.9,-0.3,Graduate
2,9130,Equinculture,1,9,1,34,34,1,1,0,28,7.6,2.6,Dropout
1,9670,Advertising and Marketing Management,1,1,1,37,37,0,1,0,31,12.7,3.7,Dropout
1,9500,Nursing,1,1,1,2,19,1,1,0,23,7.6,2.6,Graduate
1,9500,Nursing,1,1,1,38,19,1,1,0,21,11.1,0.6,Enrolled
1,9238,Social Service,1,19,1,37,37,0,1,0,33,16.2,0.3,Dropout
1,9147,Management,1,1,1,37,37,1,1,0,22,12.7,3.7,Dropout
1,9119,Informatics Engineering,1,39,1,19,37,1,1,0,20,12.4,0.5,Dropout
1,9670,Advertising and Marketing Management,1,1,1,37,38,1,1,0,19,8.9,1.4,Enrolled
1,9085,Veterinary Nursing,1,39,1,38,38,1,1,0,20,16.2,0.3,Graduate
1,9254,Tourism,1,12,1,37,37,1,1,0,25,9.4,-0.8,Enrolled
1,9003,Agronomy,1,1,1,1,1,0,1,0,25,13.9,-0.3,Dropout
1,9070,Communication Design,1,1,1,4,19,1,1,0,19,9.4,-0.8,Enrolled
1,9670,Advertising and Marketing Management,1,1,1,2,1,1,1,0,20,7.6,2.6,Graduate
2,9500,Nursing,1,19,1,19,19,1,1,0,33,16.2,0.3,Enrolled
1,9773,Journalism and Communication,1,1,1,1,37,1,1,0,19,7.6,2.6,Graduate
1,9130,Equinculture,1,19,1,34,34,1,1,0,31,7.6,2.6,Dropout
1,9119,Informatics Engineering,1,39,1,3,38,0,1,0,24,8.9,1.4,Dropout
1,9119,Informatics Engineering,1,39,1,19,3,0,1,0,23,15.5,2.8,Dropout
2,9991,Management (evening attendance),0,1,1,1,3,0,1,1,26,9.4,-0.8,Dropout
2,9070,Communication Design,1,2,1,37,37,1,1,0,38,16.2,0.3,Graduate
1,9119,Informatics Engineering,1,1,1,19,19,1,1,1,20,8.9,1.4,Graduate
1,9119,Informatics Engineering,1,1,1,1,19,1,1,0,20,12.4,0.5,Graduate
1,9085,Veterinary Nursing,1,19,1,3,1,1,1,0,25,10.8,1.4,Dropout
1,9070,Communication Design,1,1,1,1,19,1,1,0,19,8.9,1.4,Graduate
1,9119,Informatics Engineering,1,1,1,1,38,1,1,0,18,8.9,1.4,Graduate
1,9991,Management (evening attendance),0,12,1,12,12,1,1,0,28,10.8,1.4,Dropout
1,9119,Informatics Engineering,1,1,1,19,19,1,1,0,18,9.4,-0.8,Enrolled
1,9254,Tourism,1,1,1,1,38,1,1,1,20,8.9,1.4,Graduate
1,9130,Equinculture,1,1,1,4,3,1,1,0,18,11.1,0.6,Graduate
1,9147,Management,1,1,1,1,1,1,1,0,19,12.4,0.5,Graduate
1,9500,Nursing,1,1,1,19,19,1,1,0,24,12.7,3.7,Dropout
1,9085,Veterinary Nursing,1,1,1,1,3,1,1,0,21,10.8,1.4,Dropout
1,9670,Advertising and Marketing Management,1,1,1,3,37,1,1,1,20,12.7,3.7,Graduate
1,9003,Agronomy,1,39,1,19,1,1,1,0,21,13.9,-0.3,Graduate
2,9556,Oral Hygiene,1,1,1,19,19,1,1,0,24,10.8,1.4,Graduate
1,9991,Management (evening attendance),0,1,1,38,37,1,1,0,27,10.8,1.4,Dropout
1,9147,Management,1,1,1,37,38,0,1,0,19,8.9,1.4,Enrolled
1,8014,Social Service (evening attendance),0,1,1,3,19,1,1,0,39,8.9,1.4,Graduate
1,33,Biofuel Production Technologies,1,1,1,19,37,1,1,0,25,12.4,0.5,Dropout
1,171,Animation and Multimedia Design,1,3,1,1,2,0,1,0,18,9.4,-0.8,Dropout
1,9070,Communication Design,1,1,1,1,2,1,1,0,19,10.8,1.4,Graduate
1,9773,Journalism and Communication,1,1,1,38,37,1,1,1,21,13.9,-0.3,Graduate
1,9991,Management (evening attendance),0,40,1,1,3,1,1,0,27,8.9,1.4,Dropout
1,9147,Management,1,1,1,1,1,1,1,0,19,7.6,2.6,Enrolled
1,9500,Nursing,1,1,1,3,1,1,1,0,18,10.8,1.4,Enrolled
1,9670,Advertising and Marketing Management,1,3,1,27,37,1,1,0,27,9.4,-0.8,Dropout
1,9773,Journalism and Communication,1,1,1,19,38,1,1,0,18,12.7,3.7,Dropout
1,9130,Equinculture,1,1,1,2,3,1,1,0,19,9.4,-0.8,Enrolled
1,9003,Agronomy,1,39,1,19,38,1,1,0,19,13.9,-0.3,Dropout
1,9003,Agronomy,1,39,1,19,1,1,1,0,22,15.5,2.8,Enrolled
1,9238,Social Service,1,1,1,19,38,1,0,0,18,10.8,1.4,Graduate
1,9773,Journalism and Communication,1,1,1,37,37,1,0,1,18,10.8,1.4,Graduate
1,9147,Management,1,1,1,4,19,1,0,0,23,9.4,-0.8,Dropout
1,171,Animation and Multimedia Design,1,1,1,1,4,0,1,0,20,9.4,-0.8,Dropout
1,9773,Journalism and Communication,1,1,1,2,1,1,1,0,18,16.2,0.3,Graduate
1,9773,Journalism and Communication,1,1,1,19,19,1,1,0,18,12.4,0.5,Graduate
1,9119,Informatics Engineering,1,1,1,1,19,1,1,0,18,8.9,1.4,Enrolled
1,9773,Journalism and Communication,1,1,1,19,1,1,1,0,20,12.7,3.7,Graduate
1,9773,Journalism and Communication,1,1,1,3,1,1,1,0,20,15.5,2.8,Graduate
1,9070,Communication Design,1,39,1,1,1,1,1,0,21,12.4,0.5,Dropout
1,171,Animation and Multimedia Design,1,1,1,19,19,1,1,0,22,13.9,-0.3,Enrolled
1,9119,Informatics Engineering,1,1,1,19,1,1,1,0,20,11.1,0.6,Dropout
1,171,Animation and Multimedia Design,1,1,1,1,37,1,1,0,19,15.5,2.8,Enrolled
1,9119,Informatics Engineering,1,39,1,38,19,1,1,0,19,12.4,0.5,Enrolled
1,9670,Advertising and Marketing Management,1,1,1,1,1,1,1,0,20,8.9,1.4,Graduate
1,9085,Veterinary Nursing,1,39,1,19,37,1,1,0,19,12.4,0.5,Dropout
1,9119,Informatics Engineering,1,1,1,1,12,1,1,0,19,11.1,0.6,Dropout
1,9119,Informatics Engineering,1,1,41,2,2,1,1,0,24,8.9,1.4,Enrolled
1,9670,Advertising and Marketing Management,1,1,1,19,1,1,1,0,18,10.8,1.4,Dropout
1,9119,Informatics Engineering,1,1,1,19,19,0,1,1,18,8.9,1.4,Enrolled
1,9238,Social Service,1,1,1,19,38,1,0,0,18,8.9,1.4,Dropout
1,9773,Journalism and Communication,1,1,1,1,1,1,0,0,18,8.9,1.4,Graduate
1,9238,Social Service,1,1,1,19,37,1,0,1,21,12.4,0.5,Graduate
1,9085,Veterinary Nursing,1,1,41,37,37,1,0,0,18,11.1,0.6,Dropout
1,9500,Nursing,1,1,1,1,19,1,0,1,18,11.1,0.6,Graduate
1,9238,Social Service,1,1,1,19,37,1,0,1,18,10.8,1.4,Graduate
1,8014,Social Service (evening attendance),0,1,1,3,19,1,0,0,23,13.9,-0.3,Dropout
1,9147,Management,1,1,1,3,19,1,0,0,21,8.9,1.4,Graduate
1,9238,Social Service,1,1,1,19,38,1,0,0,20,9.4,-0.8,Enrolled
1,8014,Social Service (evening attendance),0,1,1,34,34,1,0,0,26,7.6,2.6,Dropout
1,9773,Journalism and Communication,1,1,1,1,19,1,0,1,18,7.6,2.6,Enrolled
1,171,Animation and Multimedia Design,1,1,1,3,37,1,0,0,18,16.2,0.3,Dropout
1,9670,Advertising and Marketing Management,1,1,1,19,19,0,0,1,19,8.9,1.4,Graduate
1,9500,Nursing,1,1,1,19,1,1,0,1,20,13.9,-0.3,Graduate
1,9773,Journalism and Communication,1,1,1,38,19,0,0,0,19,16.2,0.3,Dropout
1,9238,Social Service,1,39,1,37,19,1,0,0,21,12.4,0.5,Enrolled
1,9254,Tourism,1,1,1,37,37,1,0,0,33,10.8,1.4,Graduate
1,9085,Veterinary Nursing,1,1,1,3,38,1,0,0,18,7.6,2.6,Graduate
1,9500,Nursing,1,6,1,37,1,1,0,0,21,7.6,2.6,Graduate
1,9773,Journalism and Communication,1,1,1,3,19,1,0,0,19,8.9,1.4,Graduate
4,9853,Basic Education,1,19,1,38,19,0,0,0,33,8.9,1.4,Enrolled
2,9500,Nursing,1,1,1,38,38,1,0,0,18,15.5,2.8,Graduate
1,9670,Advertising and Marketing Management,1,1,1,1,19,1,0,1,18,11.1,0.6,Graduate
1,9773,Journalism and Communication,1,1,1,19,38,1,0,1,20,11.1,0.6,Graduate
1,9254,Tourism,1,1,1,37,37,0,0,0,20,11.1,0.6,Dropout
1,8014,Social Service (evening attendance),0,1,1,19,1,1,0,1,20,10.8,1.4,Graduate
1,9085,Veterinary Nursing,1,1,1,1,37,1,0,1,19,10.8,1.4,Graduate
1,9238,Social Service,1,1,1,38,37,1,0,1,19,13.9,-0.3,Graduate
1,9238,Social Service,1,1,1,41,1,1,0,0,21,11.1,0.6,Graduate
1,9085,Veterinary Nursing,1,1,1,3,3,1,0,0,26,12.4,0.5,Enrolled
1,9238,Social Service,1,1,1,37,37,1,0,0,21,16.2,0.3,Dropout
1,9500,Nursing,1,1,1,19,38,1,0,0,18,12.7,3.7,Graduate
5,9853,Basic Education,1,19,1,37,37,1,0,0,27,12.4,0.5,Dropout
1,9070,Communication Design,1,1,1,1,38,1,0,1,20,15.5,2.8,Graduate
1,9670,Advertising and Marketing Management,1,39,1,19,3,1,0,0,21,16.2,0.3,Enrolled
1,9556,Oral Hygiene,1,1,1,38,37,1,0,1,18,15.5,2.8,Graduate
1,9085,Veterinary Nursing,1,39,1,1,19,1,0,0,20,16.2,0.3,Enrolled
1,9773,Journalism and Communication,1,1,1,1,19,1,0,0,18,11.1,0.6,Graduate
1,9238,Social Service,1,39,1,1,1,1,0,1,20,13.9,-0.3,Graduate
1,9085,Veterinary Nursing,1,1,1,1,19,1,0,1,19,12.7,3.7,Graduate
1,9500,Nursing,1,1,1,37,3,1,0,0,20,13.9,-0.3,Graduate
1,9991,Management (evening attendance),0,1,1,19,37,1,0,1,20,10.8,1.4,Graduate
1,9085,Veterinary Nursing,1,39,1,38,1,1,0,0,20,12.7,3.7,Enrolled
1,9238,Social Service,1,1,1,19,1,1,0,0,19,13.9,-0.3,Dropout
1,9773,Journalism and Communication,1,1,1,3,3,1,0,0,18,8.9,1.4,Graduate
1,9085,Veterinary Nursing,1,1,1,38,38,1,0,0,18,10.8,1.4,Graduate
1,9500,Nursing,1,1,1,38,37,1,0,1,19,13.9,-0.3,Graduate
1,9500,Nursing,1,1,1,12,37,1,0,0,19,12.4,0.5,Dropout
1,9003,Agronomy,1,19,1,37,37,1,1,0,43,16.2,0.3,Enrolled
2,9070,Communication Design,1,1,1,37,25,1,1,0,47,9.4,-0.8,Dropout
1,9147,Management,1,1,1,34,34,0,1,0,23,7.6,2.6,Dropout
1,9238,Social Service,1,1,41,19,19,1,0,1,19,8.9,1.4,Graduate
1,9500,Nursing,1,1,1,3,3,1,0,0,20,12.7,3.7,Graduate
1,171,Animation and Multimedia Design,1,1,1,1,3,1,0,1,19,8.9,1.4,Graduate
1,9085,Veterinary Nursing,1,1,14,37,37,1,0,0,19,15.5,2.8,Graduate
1,9085,Veterinary Nursing,1,39,1,19,37,1,0,0,19,13.9,-0.3,Graduate
1,8014,Social Service (evening attendance),0,19,1,19,19,1,0,1,39,11.1,0.6,Graduate
1,9070,Communication Design,1,1,1,1,1,1,0,1,20,10.8,1.4,Graduate
1,9070,Communication Design,1,1,1,38,19,1,0,0,21,7.6,2.6,Graduate
1,9238,Social Service,1,1,24,37,19,0,0,0,22,9.4,-0.8,Graduate
1,9773,Journalism and Communication,1,1,1,19,38,1,0,0,19,7.6,2.6,Dropout
1,9670,Advertising and Marketing Management,1,1,1,1,19,1,0,0,22,13.9,-0.3,Graduate
1,9853,Basic Education,1,1,1,19,19,1,0,1,19,12.7,3.7,Graduate
1,171,Animation and Multimedia Design,1,1,1,37,38,1,1,0,18,7.6,2.6,Dropout
5,9147,Management,1,1,1,19,19,1,1,0,26,11.1,0.6,Enrolled
1,9991,Management (evening attendance),0,1,1,37,37,0,1,0,36,12.7,3.7,Dropout
1,171,Animation and Multimedia Design,1,1,1,19,2,1,1,1,20,12.4,0.5,Graduate
2,9147,Management,1,1,1,37,37,1,1,0,30,15.5,2.8,Dropout
1,9003,Agronomy,1,1,1,1,1,1,1,0,24,15.5,2.8,Dropout
1,9147,Management,1,1,1,34,34,1,1,0,26,7.6,2.6,Dropout
1,9147,Management,1,1,1,19,38,0,1,0,19,13.9,-0.3,Dropout
5,9238,Social Service,1,1,1,19,38,1,1,0,34,12.4,0.5,Graduate
1,9130,Equinculture,1,1,1,1,1,1,1,0,33,9.4,-0.8,Enrolled
1,9147,Management,1,1,1,19,1,1,1,0,19,9.4,-0.8,Graduate
1,9119,Informatics Engineering,1,1,1,19,1,0,1,0,26,8.9,1.4,Dropout
1,9670,Advertising and Marketing Management,1,1,1,38,37,1,1,0,29,16.2,0.3,Dropout
1,9119,Informatics Engineering,1,1,1,19,37,1,1,1,19,8.9,1.4,Dropout
1,171,Animation and Multimedia Design,1,1,1,1,1,1,1,0,18,12.7,3.7,Dropout
1,9991,Management (evening attendance),0,19,1,19,37,0,1,0,29,11.1,0.6,Dropout
1,9254,Tourism,1,1,1,37,37,1,1,0,21,9.4,-0.8,Graduate
1,9254,Tourism,1,1,1,1,1,1,1,0,19,10.8,1.4,Enrolled
1,9500,Nursing,1,1,1,38,38,1,1,0,20,15.5,2.8,Graduate
1,9085,Veterinary Nursing,1,1,1,3,1,1,1,0,18,7.6,2.6,Dropout
1,9070,Communication Design,1,1,1,38,37,1,1,0,18,15.5,2.8,Enrolled
1,9147,Management,1,1,1,34,34,1,1,1,21,10.8,1.4,Enrolled
1,9147,Management,1,1,1,1,1,1,1,0,20,8.9,1.4,Dropout
1,9119,Informatics Engineering,1,1,1,37,37,1,1,1,30,12.7,3.7,Dropout
1,9670,Advertising and Marketing Management,1,1,1,37,38,1,1,0,19,13.9,-0.3,Graduate
1,9147,Management,1,1,1,1,19,1,1,0,30,8.9,1.4,Dropout
1,9147,Management,1,1,1,38,1,1,1,1,22,12.7,3.7,Graduate
1,171,Animation and Multimedia Design,1,1,1,37,37,1,1,0,22,12.4,0.5,Graduate
1,9070,Communication Design,1,1,1,1,1,0,1,0,19,11.1,0.6,Dropout
1,9670,Advertising and Marketing Management,1,1,1,1,19,1,1,0,21,7.6,2.6,Dropout
1,9085,Veterinary Nursing,1,1,1,38,38,1,1,0,21,7.6,2.6,Graduate
1,171,Animation and Multimedia Design,1,39,1,19,38,1,1,1,21,15.5,2.8,Dropout
1,9147,Management,1,1,1,1,19,1,1,0,27,15.5,2.8,Dropout
1,33,Biofuel Production Technologies,1,1,1,37,37,1,1,0,32,13.9,-0.3,Dropout
1,9670,Advertising and Marketing Management,1,12,1,37,1,0,1,0,40,15.5,2.8,Dropout
1,9147,Management,1,1,1,37,1,1,1,0,20,7.6,2.6,Enrolled
1,9130,Equinculture,1,39,1,4,4,1,1,0,20,12.7,3.7,Dropout
1,171,Animation and Multimedia Design,1,1,1,37,37,1,1,0,18,7.6,2.6,Graduate
1,9147,Management,1,1,1,1,38,1,1,0,21,12.7,3.7,Dropout
1,9670,Advertising and Marketing Management,1,1,1,19,37,1,1,0,18,12.7,3.7,Dropout
1,9003,Agronomy,1,1,1,1,3,1,1,0,19,16.2,0.3,Enrolled
5,9070,Communication Design,1,3,1,37,37,0,1,0,30,15.5,2.8,Dropout
1,9003,Agronomy,1,12,1,19,1,1,1,0,29,15.5,2.8,Dropout
1,9119,Informatics Engineering,1,1,1,1,1,1,1,0,18,7.6,2.6,Dropout
1,9670,Advertising and Marketing Management,1,1,1,1,1,1,1,1,18,9.4,-0.8,Dropout
1,9003,Agronomy,1,39,1,1,1,1,1,0,22,15.5,2.8,Dropout
1,9991,Management (evening attendance),0,1,1,37,37,0,1,0,27,12.7,3.7,Dropout
1,9670,Advertising and Marketing Management,1,1,1,38,1,1,1,0,20,10.8,1.4,Graduate
1,8014,Social Service (evening attendance),0,2,1,19,38,1,1,0,42,11.1,0.6,Graduate
1,9003,Agronomy,1,1,1,38,38,1,1,0,21,15.5,2.8,Graduate
1,9500,Nursing,1,1,1,1,38,1,1,0,23,16.2,0.3,Graduate
1,9070,Communication Design,1,1,1,38,38,1,1,0,21,8.9,1.4,Dropout
1,171,Animation and Multimedia Design,1,1,1,4,3,1,1,0,19,12.7,3.7,Graduate
2,9238,Social Service,1,1,1,37,37,1,1,1,40,8.9,1.4,Dropout
1,9147,Management,1,1,1,19,1,1,1,0,22,12.7,3.7,Dropout
1,9500,Nursing,1,1,1,38,37,1,1,0,19,7.6,2.6,Graduate
1,9119,Informatics Engineering,1,1,1,19,37,1,1,1,24,12.7,3.7,Enrolled
1,9254,Tourism,1,1,1,3,1,1,1,0,21,12.7,3.7,Enrolled
1,9119,Informatics Engineering,1,1,1,3,1,1,1,0,18,8.9,1.4,Graduate
1,9119,Informatics Engineering,1,1,1,37,37,1,1,0,18,7.6,2.6,Dropout
1,9670,Advertising and Marketing Management,1,1,1,3,1,1,1,0,24,11.1,0.6,Dropout
1,9119,Informatics Engineering,1,1,1,37,19,1,1,1,28,9.4,-0.8,Enrolled
1,9670,Advertising and Marketing Management,1,1,1,19,38,1,0,1,19,12.4,0.5,Graduate
1,9085,Veterinary Nursing,1,40,1,3,3,1,0,0,28,11.1,0.6,Enrolled
1,9853,Basic Education,1,1,1,12,1,1,0,0,18,7.6,2.6,Dropout
1,171,Animation and Multimedia Design,1,1,1,3,1,0,0,0,19,16.2,0.3,Graduate
1,9500,Nursing,1,1,1,1,1,1,0,1,19,9.4,-0.8,Graduate
1,9130,Equinculture,1,1,1,39,3,1,0,0,21,10.8,1.4,Graduate
1,9500,Nursing,1,1,1,1,19,1,0,0,18,13.9,-0.3,Dropout
1,9070,Communication Design,1,1,1,3,19,1,0,0,19,9.4,-0.8,Graduate
1,9500,Nursing,1,1,1,38,38,1,0,0,19,10.8,1.4,Graduate
1,9070,Communication Design,1,1,1,3,1,1,0,0,20,15.5,2.8,Graduate
1,9773,Journalism and Communication,1,1,1,1,1,1,0,0,18,12.7,3.7,Graduate
1,9500,Nursing,1,6,1,37,37,1,0,0,20,7.6,2.6,Graduate
1,9085,Veterinary Nursing,1,19,1,19,37,1,0,0,26,10.8,1.4,Dropout
1,9500,Nursing,1,1,1,3,1,1,0,0,18,13.9,-0.3,Dropout
1,8014,Social Service (evening attendance),0,1,1,37,37,1,0,0,58,9.4,-0.8,Graduate
1,9500,Nursing,1,1,1,1,3,1,0,0,18,15.5,2.8,Graduate
1,9085,Veterinary Nursing,1,1,1,1,1,1,0,0,20,12.4,0.5,Enrolled
1,9991,Management (evening attendance),0,1,1,38,37,1,0,0,20,11.1,0.6,Dropout
1,9147,Management,1,1,1,37,37,1,0,0,29,9.4,-0.8,Graduate
1,9238,Social Service,1,3,1,1,1,0,0,0,27,16.2,0.3,Dropout
1,9085,Veterinary Nursing,1,1,1,19,38,1,0,1,21,11.1,0.6,Graduate
1,9238,Social Service,1,1,1,1,19,1,0,1,20,15.5,2.8,Graduate
1,9238,Social Service,1,1,1,19,38,1,0,1,19,11.1,0.6,Graduate
1,9500,Nursing,1,1,1,37,38,1,0,1,22,11.1,0.6,Graduate
1,9070,Communication Design,1,1,1,38,37,1,0,1,19,15.5,2.8,Graduate
1,9773,Journalism and Communication,1,1,1,37,1,0,0,0,19,12.4,0.5,Dropout
1,9853,Basic Education,1,1,1,3,3,1,0,0,23,7.6,2.6,Enrolled
1,9773,Journalism and Communication,1,1,1,1,1,1,0,1,18,12.4,0.5,Dropout
1,9130,Equinculture,1,39,1,1,19,1,0,0,19,12.7,3.7,Dropout
1,9003,Agronomy,1,39,1,1,1,1,0,0,20,12.4,0.5,Graduate
1,9238,Social Service,1,1,1,1,38,1,0,1,19,11.1,0.6,Graduate
1,9085,Veterinary Nursing,1,19,1,37,37,0,0,1,26,13.9,-0.3,Dropout
1,9238,Social Service,1,1,1,1,19,1,0,1,18,11.1,0.6,Graduate
1,9085,Veterinary Nursing,1,1,1,37,37,1,0,0,29,12.7,3.7,Dropout
1,9003,Agronomy,1,39,1,3,1,0,0,0,20,16.2,0.3,Graduate
1,9070,Communication Design,1,1,1,19,2,1,0,0,19,15.5,2.8,Graduate
1,9085,Veterinary Nursing,1,39,1,1,1,1,0,0,23,12.4,0.5,Enrolled
1,9556,Oral Hygiene,1,1,1,2,3,1,0,0,25,10.8,1.4,Enrolled
1,9500,Nursing,1,1,1,3,3,1,0,0,18,10.8,1.4,Graduate
1,9070,Communication Design,1,1,1,1,38,1,0,1,19,9.4,-0.8,Graduate
1,9853,Basic Education,1,1,1,1,19,1,0,0,18,12.4,0.5,Graduate
1,9500,Nursing,1,1,1,1,19,1,0,1,19,12.4,0.5,Enrolled
1,8014,Social Service (evening attendance),0,40,1,37,19,1,0,0,36,8.9,1.4,Dropout
1,9003,Agronomy,1,39,1,1,38,1,1,1,20,15.5,2.8,Enrolled
1,171,Animation and Multimedia Design,1,1,41,1,1,1,1,0,20,11.1,0.6,Dropout
1,9238,Social Service,1,1,1,38,38,1,1,0,18,11.1,0.6,Dropout
1,9003,Agronomy,1,39,1,3,1,1,1,0,19,12.4,0.5,Enrolled
1,9238,Social Service,1,1,1,1,44,0,1,0,20,8.9,1.4,Dropout
1,9500,Nursing,1,1,1,19,19,1,1,0,18,15.5,2.8,Graduate
1,9130,Equinculture,1,39,1,3,1,1,1,0,20,12.4,0.5,Dropout
1,9119,Informatics Engineering,1,1,1,19,1,0,1,0,24,9.4,-0.8,Dropout
1,9773,Journalism and Communication,1,1,1,19,38,1,1,0,19,8.9,1.4,Dropout
1,9119,Informatics Engineering,1,1,1,19,19,1,1,0,18,7.6,2.6,Dropout
1,9119,Informatics Engineering,1,1,1,4,38,1,1,0,18,8.9,1.4,Graduate
1,9254,Tourism,1,1,1,1,19,1,1,0,18,8.9,1.4,Graduate
1,9670,Advertising and Marketing Management,1,1,1,3,19,1,1,0,22,16.2,0.3,Dropout
1,9670,Advertising and Marketing Management,1,1,1,19,38,1,1,0,19,11.1,0.6,Graduate
2,9085,Veterinary Nursing,1,12,1,1,39,0,0,0,32,13.9,-0.3,Dropout
1,9853,Basic Education,1,1,1,34,19,1,0,1,21,7.6,2.6,Dropout
1,9500,Nursing,1,1,1,37,37,1,0,1,19,12.7,3.7,Graduate
4,8014,Social Service (evening attendance),0,1,1,38,37,1,0,1,39,12.7,3.7,Graduate
1,8014,Social Service (evening attendance),0,10,1,34,34,1,0,0,30,7.6,2.6,Graduate
1,9147,Management,1,1,1,1,19,1,0,0,18,9.4,-0.8,Dropout
2,9991,Management (evening attendance),0,1,1,37,37,1,0,0,38,7.6,2.6,Dropout
1,9070,Communication Design,1,1,1,34,37,1,0,0,20,9.4,-0.8,Graduate
1,8014,Social Service (evening attendance),0,19,1,34,34,1,0,0,55,7.6,2.6,Graduate
4,9070,Communication Design,1,2,1,34,34,1,0,0,53,7.6,2.6,Dropout
2,8014,Social Service (evening attendance),0,1,1,34,34,1,0,0,54,7.6,2.6,Dropout
1,9500,Nursing,1,1,1,37,37,1,0,1,18,7.6,2.6,Enrolled
1,8014,Social Service (evening attendance),0,1,1,37,37,0,0,0,44,8.9,1.4,Dropout
1,9238,Social Service,1,1,1,37,37,1,0,0,28,10.8,1.4,Graduate
1,8014,Social Service (evening attendance),0,43,1,19,19,1,0,0,37,8.9,1.4,Graduate
1,9238,Social Service,1,1,1,14,14,1,0,0,20,7.6,2.6,Graduate
1,9500,Nursing,1,1,1,19,3,1,0,0,18,15.5,2.8,Enrolled
1,9238,Social Service,1,1,1,19,19,1,1,0,19,8.9,1.4,Dropout
1,9003,Agronomy,1,1,1,38,37,1,1,1,23,15.5,2.8,Graduate
1,9238,Social Service,1,1,1,19,37,1,1,0,22,13.9,-0.3,Dropout
1,9254,Tourism,1,1,1,3,19,0,1,0,24,11.1,0.6,Dropout
1,9003,Agronomy,1,39,1,4,4,1,1,0,22,12.4,0.5,Enrolled
1,9003,Agronomy,1,1,1,1,38,1,1,0,26,13.9,-0.3,Dropout
1,9773,Journalism and Communication,1,1,1,37,37,1,1,0,18,9.4,-0.8,Graduate
1,9130,Equinculture,1,39,1,38,19,1,1,0,24,11.1,0.6,Dropout
